File_name,Individual,Which_ear,Objective,Temperature,HatchingState,AgeGroup,Clutch,Age_days,Age_hours,Age_mins,Age_secs,Age,Img,RampDiff,R-R2,LampDiff,L-R2,AverageAmp,AverageR2,Stage,Hair_width,Sypse_width,Scan_date ,Slice_size ,Z_first,Z_last,Surface_type,N_images_in_sequence,Kaylee_Image_number_HC,Kaylee_N_hair_cells,Kaylee_Total_N_of_hair_cells,Kaylee_HC_to_HC_length_um,Kaylee_HC_to_HC_surface_area,Kaylee_HC_to_HC_surface_area_SubsDiffs,Kaylee_HC_surface_length_um,Kaylee_HC_surface_area,Kaylee_HC_notes,Avital_Image_number_HC,Avital_N_hair_cells,Avital_Total_N_of_hair_cells,Avital_HC_to_HC_length_um,Avital_HC_to_HC_surface_area,Avital_HC_to_HC_surface_area_SubsDiffs,HumanError,Avital_HC_surface_length_um,Avital_HC_surface_area,Avital_HC_notes,Kaylee_Image_number_SYN,Kaylee_N_synapses,Kaylee_Total_N_synapses,Kaylee_SYN_notes,Avital_Image_number_SYN,Avital_N_synapses,Avital_Total_N_synapses,Avital_SYN_notes,Julie_Image_number_SYN,Julie_N_synapses,Julie_Total_N_synapses,Julie_SYN_notes,Kaylee_Image_number_SICE,Kaylee_SiCE_N_synapses,Trial_2,Notes
Inidv133R_c412_60x_third,133,right,60,Cold,1,Older,412,6,2,3,0,6.085416667,0466-0491,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170807,2,18,36,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,27,NA,NA
Inidv133R_c412_60x_third,133,right,60,Cold,1,Older,412,6,2,3,0,6.085416667,0466-0491,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170807,2,18,36,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,30,NA,NA
Inidv133R_c412_60x_third,133,right,60,Cold,1,Older,412,6,2,3,0,6.085416667,0466-0491,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170807,2,18,36,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,28,NA,NA
Inidv133R_c412_60x_third,133,right,60,Cold,1,Older,412,6,2,3,0,6.085416667,0466-0491,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170807,2,18,36,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,NA,NA
Inidv133R_c412_60x_third,133,right,60,Cold,1,Older,412,6,2,3,0,6.085416667,0466-0491,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170807,2,18,36,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,29,NA,NA
Inidv133R_c412_60x_third,133,right,60,Cold,1,Older,412,6,2,3,0,6.085416667,0466-0491,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170807,2,18,36,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,38,NA,NA
Indiv143L_c416_60x,143,left,60,Hot,0,Younger,415,3,15,51,0,3.660416667,661-688,10.98930802,0.585474999,11.67304437,0.297169881,11.3311762,0.44132244,28,7.102327532,4.409062329,20170807,2,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NO HC SURFACE,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,0,0,No synapses observed,NA,0,0,No synapses observed,NA,0,0,No synapses observed,NA,NA,NA,NA
Indiv136R_c412_60x_second,136,right,60,Cold,1,Older,412,6,4,34,0,6.190277778,576-600,22.77590036,NA,30.26264822,NA,26.51927429,NA,28,7.102327532,4.409062329,20170807,2,6,37,NA,61,6,7,58,29.949,3039.7205,3039.7205,41.494,4908.5865,Hair Cells faint at times ,6,4,41,29.412,2703.05275,2703.05275,336.66775,93.321,7785.28575,NA,NA,0,0,No synapses observed,29,1,3,Bottom right of image ,NA,0,0,No synapses observed,1,0,BAD ONE,NA
Indiv136R_c412_60x_second,136,right,60,Cold,1,Older,412,6,4,34,0,6.190277778,576-600,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170807,2,6,37,NA,61,10,12,NA,54.301,NA,NA,76.061,NA,NA,10,6,NA,44.257,NA,NA,#VALUE!,78.317,NA,NA,NA,NA,NA,NA,31,2,NA,NA,NA,NA,NA,NA,3,2,NA,NA
Indiv136R_c412_60x_second,136,right,60,Cold,1,Older,412,6,4,34,0,6.190277778,576-600,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170807,2,6,37,NA,61,14,10,NA,77.412,NA,NA,83.628,NA,NA,14,9,NA,62.929,NA,NA,#VALUE!,96.234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,NA
Indiv136R_c412_60x_second,136,right,60,Cold,1,Older,412,6,4,34,0,6.190277778,576-600,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170807,2,6,37,NA,61,18,10,NA,59.882,NA,NA,76.26,NA,NA,18,9,NA,56.34,NA,NA,#VALUE!,121.893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,NA,NA
Indiv136R_c412_60x_second,136,right,60,Cold,1,Older,412,6,4,34,0,6.190277778,576-600,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170807,2,6,37,NA,61,22,8,NA,51.702,NA,NA,93.942,NA,NA,22,5,NA,48.866,NA,NA,#VALUE!,151.078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,NA,NA
Indiv136R_c412_60x_second,136,right,60,Cold,1,Older,412,6,4,34,0,6.190277778,576-600,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170807,2,6,37,NA,61,26,2,NA,15.361,NA,NA,80.884,NA,NA,26,1,NA,3.903,NA,NA,#VALUE!,166.136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0,NA,NA
Indiv136R_c412_60x_second,136,right,60,Cold,1,Older,412,6,4,34,0,6.190277778,576-600,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170807,2,6,37,NA,61,30,5,NA,65.785,NA,NA,97.332,NA,NA,30,4,NA,67.925,NA,NA,#VALUE!,163.251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0,NA,NA
Indiv136R_c412_60x_second,136,right,60,Cold,1,Older,412,6,4,34,0,6.190277778,576-600,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170807,2,6,37,NA,61,34,4,NA,37.83,NA,NA,83.765,NA,NA,34,3,NA,35.149,NA,NA,#VALUE!,134.323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0,NA,NA
Indiv136R_c412_60x_second,136,right,60,Cold,1,Older,412,6,4,34,0,6.190277778,576-600,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170807,2,6,37,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,0,NA,NA
Indiv136R_c412_60x_second,136,right,60,Cold,1,Older,412,6,4,34,0,6.190277778,576-600,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170807,2,6,37,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,NA,NA
Indiv136R_c412_60x_second,136,right,60,Cold,1,Older,412,6,4,34,0,6.190277778,576-600,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170807,2,6,37,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,0,NA,NA
Indiv136R_c412_60x_second,136,right,60,Cold,1,Older,412,6,4,34,0,6.190277778,576-600,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170807,2,6,37,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,0,NA,NA
Indiv136R_c412_60x_second,136,right,60,Cold,1,Older,412,6,4,34,0,6.190277778,576-600,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170807,2,6,37,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,0,NA,NA
Indiv136R_c412_60x_second,136,right,60,Cold,1,Older,412,6,4,34,0,6.190277778,576-600,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170807,2,6,37,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,0,NA,NA
Indiv136R_c412_60x_second,136,right,60,Cold,1,Older,412,6,4,34,0,6.190277778,576-600,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170807,2,6,37,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,0,NA,NA
Indiv136R_c412_60x_second,136,right,60,Cold,1,Older,412,6,4,34,0,6.190277778,576-600,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170807,2,6,37,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,0,NA,NA
Indiv136R_c412_60x_second,136,right,60,Cold,1,Older,412,6,4,34,0,6.190277778,576-600,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170807,2,6,37,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,0,NA,NA
Indiv136R_c412_60x_second,136,right,60,Cold,1,Older,412,6,4,34,0,6.190277778,576-600,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170807,2,6,37,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,2,NA,NA
Indiv136R_c412_60x_second,136,right,60,Cold,1,Older,412,6,4,34,0,6.190277778,576-600,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170807,2,6,37,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,1,NA,NA
Indiv136R_c412_60x_second,136,right,60,Cold,1,Older,412,6,4,34,0,6.190277778,576-600,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170807,2,6,37,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,2,NA,NA
Indiv136R_c412_60x_second,136,right,60,Cold,1,Older,412,6,4,34,0,6.190277778,576-600,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170807,2,6,37,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,10,NA,NA
Indiv136R_c412_60x_second,136,right,60,Cold,1,Older,412,6,4,34,0,6.190277778,576-600,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170807,2,6,37,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,11,NA,NA
Indiv136R_c412_60x_second,136,right,60,Cold,1,Older,412,6,4,34,0,6.190277778,576-600,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170807,2,6,37,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,3,NA,NA
Indiv136R_c412_60x_second,136,right,60,Cold,1,Older,412,6,4,34,0,6.190277778,576-600,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170807,2,6,37,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,29,NA,NA
Indiv136R_c412_60x_second,136,right,60,Cold,1,Older,412,6,4,34,0,6.190277778,576-600,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170807,2,6,37,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,21,NA,NA
Indiv136R_c412_60x_second,136,right,60,Cold,1,Older,412,6,4,34,0,6.190277778,576-600,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170807,2,6,37,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,39,NA,NA
Indiv136R_c412_60x_second,136,right,60,Cold,1,Older,412,6,4,34,0,6.190277778,576-600,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170807,2,6,37,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,15,NA,NA
Indiv136R_c412_60x_second,136,right,60,Cold,1,Older,412,6,4,34,0,6.190277778,576-600,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170807,2,6,37,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,81,NA,NA
Indiv136R_c412_60x_second,136,right,60,Cold,1,Older,412,6,4,34,0,6.190277778,576-600,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170807,2,6,37,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,18,NA,NA
Indiv136R_c412_60x_second,136,right,60,Cold,1,Older,412,6,4,34,0,6.190277778,576-600,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170807,2,6,37,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,74,NA,NA
Indiv136R_c412_60x_second,136,right,60,Cold,1,Older,412,6,4,34,0,6.190277778,576-600,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170807,2,6,37,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,121,NA,NA
"Indiv148L_c416_60x_second **First, upper right surface**",148,left,60,Hot,0,Younger,416,3,16,26,0,3.684722222,929-953,4.292742089,0.03556529,6.301582495,0.046008842,5.297162292,5.799372393,27,7.102327532,4.409062329,20170807,2,16,24,NA,117,16,3,11,23.715,377.216,377.216,37.864,549.04,First upper right surface,16,3,4,12.341,86.54933333,86.54933333,290.6666667,89.964,1348.437333,Set scale according to Indiv136R_c412)60x_second,NA,0,0,No synapses observed,NA,NA,NA,NA,NA,0,0,No synapses observed,NA,NA,NA,NA
"Indiv148L_c416_60x_second **First, upper right surface**",148,left,60,Hot,0,Younger,416,3,16,26,0,3.684722222,929-953,NA,NA,NA,NA,NA,NA,27,7.102327532,4.409062329,20170807,2,16,24,NA,117,20,4,NA,34.302,NA,NA,37.047,NA,NA,20,0,NA,0,NA,NA,#VALUE!,85.785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indiv148L_c416_60x_second **First, upper right surface**",148,left,60,Hot,0,Younger,416,3,16,26,0,3.684722222,929-953,NA,NA,NA,NA,NA,NA,27,7.102327532,4.409062329,20170807,2,16,24,NA,117,24,4,NA,12.711,NA,NA,28.034,NA,NA,24,1,NA,3.887,NA,NA,#VALUE!,77.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indiv148L_c416_60x_second **second, larger surface**",148,left,60,Hot,0,Younger,416,3,16,26,0,3.684722222,929-953,NA,NA,NA,NA,NA,NA,27,7.102327532,4.409062329,20170807,2,84,100,NA,117,84,3,10,18.441,411.0784,411.0784,72.274,2112.0128,Hair Cells faint at times ,84,3,9,17.066,287.0528,287.0528,124.0256,127.753,3407.552,NA,NA,0,0,No synapses observed,NA,NA,NA,NA,NA,0,0,No synapses observed,NA,NA,NA,NA
"Indiv148L_c416_60x_second **second, larger surface**",148,left,60,Hot,0,Younger,416,3,16,26,0,3.684722222,929-953,NA,NA,NA,NA,NA,NA,27,7.102327532,4.409062329,20170807,2,84,100,NA,117,88,1,NA,2.413,NA,NA,73.377,NA,NA,88,0,NA,0,NA,NA,#VALUE!,111.018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indiv148L_c416_60x_second **second, larger surface**",148,left,60,Hot,0,Younger,416,3,16,26,0,3.684722222,929-953,NA,NA,NA,NA,NA,NA,27,7.102327532,4.409062329,20170807,2,84,100,NA,117,92,1,NA,3.485,NA,NA,65.058,NA,NA,92,1,NA,2.572,NA,NA,#VALUE!,107.267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indiv148L_c416_60x_second **second, larger surface**",148,left,60,Hot,0,Younger,416,3,16,26,0,3.684722222,929-953,NA,NA,NA,NA,NA,NA,27,7.102327532,4.409062329,20170807,2,84,100,NA,117,96,2,NA,20.171,NA,NA,59.883,NA,NA,96,2,NA,7.757,NA,NA,#VALUE!,103.585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indiv148L_c416_60x_second **second, larger surface**",148,left,60,Hot,0,Younger,416,3,16,26,0,3.684722222,929-953,NA,NA,NA,NA,NA,NA,27,7.102327532,4.409062329,20170807,2,84,100,NA,117,100,3,NA,19.721,NA,NA,59.41,NA,NA,100,3,NA,17.457,NA,NA,#VALUE!,82.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Indiv148L_c416_60x_third,148,left,60,Hot,0,Younger,416,3,16,26,0,3.684722222,929-953,NA,NA,NA,NA,NA,NA,27,7.102327532,4.409062329,20170807,2,5,17,NA,22,5,3,26,35.235,796.932,796.932,43.05,1054.326,First Surface to appear (first and bottom may be 1),5,3,14,28.313,534.248,534.248,262.684,49.225,1053.24,Set scale according to Indiv136R_c412)60x_second,NA,0,0,No synapses observed,NA,0,0,No synapses observed,15,2,2,NA,1,3,"Not great, picked up cell divisions",NA
Indiv148L_c416_60x_third,148,left,60,Hot,0,Younger,416,3,16,26,0,3.684722222,929-953,NA,NA,NA,NA,NA,NA,27,7.102327532,4.409062329,20170807,2,5,17,NA,22,9,11,NA,31.63,NA,NA,54.068,NA,NA,9,6,NA,18.783,NA,NA,#VALUE!,33.343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,NA,NA
Indiv148L_c416_60x_third,148,left,60,Hot,0,Younger,416,3,16,26,0,3.684722222,929-953,NA,NA,NA,NA,NA,NA,27,7.102327532,4.409062329,20170807,2,5,17,NA,22,13,7,NA,42.395,NA,NA,48.387,NA,Bottom surface,13,5,NA,19.685,NA,NA,#VALUE!,49.087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,NA,NA
Indiv148L_c416_60x_third,148,left,60,Hot,0,Younger,416,3,16,26,0,3.684722222,929-953,NA,NA,NA,NA,NA,NA,27,7.102327532,4.409062329,20170807,2,5,17,NA,22,17,5,NA,23.562,NA,NA,30.216,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,NA,NA
Indiv148L_c416_60x_third,148,left,60,Hot,0,Younger,416,3,16,26,0,3.684722222,929-953,NA,NA,NA,NA,NA,NA,27,7.102327532,4.409062329,20170807,2,5,17,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,NA,NA
Indiv148L_c416_60x_third,148,left,60,Hot,0,Younger,416,3,16,26,0,3.684722222,929-953,NA,NA,NA,NA,NA,NA,27,7.102327532,4.409062329,20170807,2,5,17,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,3,NA,NA
Indiv148L_c416_60x_third,148,left,60,Hot,0,Younger,416,3,16,26,0,3.684722222,929-953,NA,NA,NA,NA,NA,NA,27,7.102327532,4.409062329,20170807,2,5,17,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,3,NA,NA
Indiv148L_c416_60x_third,148,left,60,Hot,0,Younger,416,3,16,26,0,3.684722222,929-953,NA,NA,NA,NA,NA,NA,27,7.102327532,4.409062329,20170807,2,5,17,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,4,NA,NA
Indiv148L_c416_60x_third,148,left,60,Hot,0,Younger,416,3,16,26,0,3.684722222,929-953,NA,NA,NA,NA,NA,NA,27,7.102327532,4.409062329,20170807,2,5,17,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,3,NA,NA
Indiv148L_c416_60x_third,148,left,60,Hot,0,Younger,416,3,16,26,0,3.684722222,929-953,NA,NA,NA,NA,NA,NA,27,7.102327532,4.409062329,20170807,2,5,17,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,NA,NA
Indiv148L_c416_60x_third,148,left,60,Hot,0,Younger,416,3,16,26,0,3.684722222,929-953,NA,NA,NA,NA,NA,NA,27,7.102327532,4.409062329,20170807,2,5,17,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,0,NA,NA
Indiv148R_c416_60x_,148,right,60,Hot,0,Younger,416,3,16,26,0,3.684722222,929-953,NA,NA,NA,NA,NA,NA,27,7.102327532,4.409062329,20170807,2,6,26,NA,32,6,5,45,22.941,2479.006667,2479.006667,46.834,3980.06,None,6,4,32,19.162,1726.433333,1726.433333,752.573334,95.309,5008.826667,Set scale according to Indiv136R_c412)60x_second,15,2,40,NA,17,1,3,NA,15,1,27,NA,1,0,NA,NA
Indiv148R_c416_60x_,148,right,60,Hot,0,Younger,416,3,16,26,0,3.684722222,929-953,NA,NA,NA,NA,NA,NA,27,7.102327532,4.409062329,20170807,2,6,26,NA,32,10,10,NA,57.83,NA,NA,94.63,NA,NA,10,8,NA,47.374,NA,NA,#VALUE!,99.238,NA,NA,17,3,NA,NA,19,1,NA,NA,17,2,NA,NA,3,0,NA,NA
Indiv148R_c416_60x_,148,right,60,Hot,0,Younger,416,3,16,26,0,3.684722222,929-953,NA,NA,NA,NA,NA,NA,27,7.102327532,4.409062329,20170807,2,6,26,NA,32,14,13,NA,90.018,NA,NA,106.42,NA,NA,14,10,NA,84.571,NA,NA,#VALUE!,118.216,NA,NA,19,4,NA,NA,26,1,NA,No synapses observed between images 19 and 26,19,4,NA,NA,5,0,NA,NA
Indiv148R_c416_60x_,148,right,60,Hot,0,Younger,416,3,16,26,0,3.684722222,929-953,NA,NA,NA,NA,NA,NA,27,7.102327532,4.409062329,20170807,2,6,26,NA,32,18,11,NA,92.056,NA,NA,106.647,NA,NA,18,6,NA,42.547,NA,NA,#VALUE!,142.58,NA,NA,21,11,NA,NA,NA,NA,NA,NA,21,8,NA,NA,7,0,NA,NA
Indiv148R_c416_60x_,148,right,60,Hot,0,Younger,416,3,16,26,0,3.684722222,929-953,NA,NA,NA,NA,NA,NA,27,7.102327532,4.409062329,20170807,2,6,26,NA,32,22,4,NA,87.851,NA,NA,126.084,NA,NA,22,3,NA,63.251,NA,NA,#VALUE!,146.012,NA,NA,23,5,NA,NA,NA,NA,NA,NA,23,3,NA,NA,9,0,NA,NA
Indiv148R_c416_60x_,148,right,60,Hot,0,Younger,416,3,16,26,0,3.684722222,929-953,NA,NA,NA,NA,NA,NA,27,7.102327532,4.409062329,20170807,2,6,26,NA,32,26,2,NA,21.155,NA,NA,116.394,NA,NA,26,1,NA,2.06,NA,NA,#VALUE!,149.969,NA,NA,25,11,NA,NA,NA,NA,NA,NA,25,7,NA,NA,11,1,NA,NA
